frequency_hz,magnitude,phase_deg
12.4,0.9919055020184645,55.29591745661273
12.5,0.9957976122257829,55.45234851429052
12.600000000000001,0.9997088342704648,55.60805595244711
12.700000000000001,1.0036391497631072,55.76300356367867
12.8,1.0075878704889927,55.917190072466546
12.9,1.0115550805137448,56.07061300590399
13.0,1.0155402494963355,56.223248865472726
13.100000000000001,1.019543137235436,56.37510960591991
13.200000000000001,1.0235636307375366,56.52617087801211
13.3,1.0276011852694094,56.67643557557221
13.4,1.0316558901657915,56.8259000310991
13.5,1.0357272133385607,56.974549285845676
13.600000000000001,1.0398149874463327,57.12239616707477
13.700000000000001,1.0439190744828093,57.26941745955261
13.8,1.048038964573132,57.41562176831159
13.9,1.0521748141245195,57.561004063663795
14.0,1.056326058407472,57.705553658548766
